State_Code,State,Area_Type,Age_Group,Education_Level,Gender,Population
17,Meghalaya,Total,60-64,Below Primary,Persons,9173
17,Meghalaya,Total,65-69,Below Primary,Persons,6421
17,Meghalaya,Total,70-74,Below Primary,Persons,3890
17,Meghalaya,Total,75-79,Below Primary,Persons,2062
17,Meghalaya,Total,80+,Below Primary,Persons,2473
17,Meghalaya,Total,Age not stated,Below Primary,Persons,837
17,Meghalaya,Rural,All ages,Below Primary,Persons,527346
17,Meghalaya,Rural,0-6,Below Primary,Persons,0
17,Meghalaya,Rural,7,Below Primary,Persons,32214
17,Meghalaya,Rural,8,Below Primary,Persons,42172
17,Meghalaya,Rural,9,Below Primary,Persons,39494
17,Meghalaya,Rural,10,Below Primary,Persons,42967
17,Meghalaya,Rural,11,Below Primary,Persons,34067
17,Meghalaya,Rural,12,Below Primary,Persons,28501
17,Meghalaya,Rural,13,Below Primary,Persons,20565
17,Meghalaya,Rural,14,Below Primary,Persons,15201
17,Meghalaya,Rural,15,Below Primary,Persons,12086
17,Meghalaya,Rural,16,Below Primary,Persons,9939
17,Meghalaya,Rural,17,Below Primary,Persons,8381
17,Meghalaya,Rural,18,Below Primary,Persons,9175
17,Meghalaya,Rural,19,Below Primary,Persons,7915
17,Meghalaya,Rural,20-24,Below Primary,Persons,41610
17,Meghalaya,Rural,25-29,Below Primary,Persons,38422
17,Meghalaya,Rural,30-34,Below Primary,Persons,29679
17,Meghalaya,Rural,35-39,Below Primary,Persons,27385
17,Meghalaya,Rural,40-44,Below Primary,Persons,23079
17,Meghalaya,Rural,45-49,Below Primary,Persons,19903
17,Meghalaya,Rural,50-54,Below Primary,Persons,14243
17,Meghalaya,Rural,55-59,Below Primary,Persons,9424
17,Meghalaya,Rural,60-64,Below Primary,Persons,7881
17,Meghalaya,Rural,65-69,Below Primary,Persons,5444
17,Meghalaya,Rural,70-74,Below Primary,Persons,3209
17,Meghalaya,Rural,75-79,Below Primary,Persons,1649
17,Meghalaya,Rural,80+,Below Primary,Persons,1965
17,Meghalaya,Rural,Age not stated,Below Primary,Persons,776
17,Meghalaya,Urban,All ages,Below Primary,Persons,81718
17,Meghalaya,Urban,0-6,Below Primary,Persons,0
17,Meghalaya,Urban,7,Below Primary,Persons,8588
17,Meghalaya,Urban,8,Below Primary,Persons,10203
17,Meghalaya,Urban,9,Below Primary,Persons,9229
17,Meghalaya,Urban,10,Below Primary,Persons,8634
17,Meghalaya,Urban,11,Below Primary,Persons,4842
17,Meghalaya,Urban,12,Below Primary,Persons,3053
17,Meghalaya,Urban,13,Below Primary,Persons,2088
17,Meghalaya,Urban,14,Below Primary,Persons,1479
17,Meghalaya,Urban,15,Below Primary,Persons,1024
17,Meghalaya,Urban,16,Below Primary,Persons,951
17,Meghalaya,Urban,17,Below Primary,Persons,849
17,Meghalaya,Urban,18,Below Primary,Persons,937
17,Meghalaya,Urban,19,Below Primary,Persons,783
17,Meghalaya,Urban,20-24,Below Primary,Persons,4209
17,Meghalaya,Urban,25-29,Below Primary,Persons,4234
17,Meghalaya,Urban,30-34,Below Primary,Persons,3573
17,Meghalaya,Urban,35-39,Below Primary,Persons,3519
17,Meghalaya,Urban,40-44,Below Primary,Persons,3001
17,Meghalaya,Urban,45-49,Below Primary,Persons,2871
17,Meghalaya,Urban,50-54,Below Primary,Persons,2193
17,Meghalaya,Urban,55-59,Below Primary,Persons,1526
17,Meghalaya,Urban,60-64,Below Primary,Persons,1292
17,Meghalaya,Urban,65-69,Below Primary,Persons,977
17,Meghalaya,Urban,70-74,Below Primary,Persons,681
17,Meghalaya,Urban,75-79,Below Primary,Persons,413
17,Meghalaya,Urban,80+,Below Primary,Persons,508
17,Meghalaya,Urban,Age not stated,Below Primary,Persons,61
18,Assam,Total,All ages,Below Primary,Persons,4550439
18,Assam,Total,0-6,Below Primary,Persons,0
18,Assam,Total,7,Below Primary,Persons,500085
18,Assam,Total,8,Below Primary,Persons,580974
18,Assam,Total,9,Below Primary,Persons,463286
18,Assam,Total,10,Below Primary,Persons,411230
18,Assam,Total,11,Below Primary,Persons,203874
18,Assam,Total,12,Below Primary,Persons,127043
18,Assam,Total,13,Below Primary,Persons,70063
18,Assam,Total,14,Below Primary,Persons,54470
18,Assam,Total,15,Below Primary,Persons,53418
18,Assam,Total,16,Below Primary,Persons,50125
18,Assam,Total,17,Below Primary,Persons,42072
18,Assam,Total,18,Below Primary,Persons,61921
18,Assam,Total,19,Below Primary,Persons,46931
18,Assam,Total,20-24,Below Primary,Persons,263775
18,Assam,Total,25-29,Below Primary,Persons,255154
18,Assam,Total,30-34,Below Primary,Persons,208505
18,Assam,Total,35-39,Below Primary,Persons,219226
18,Assam,Total,40-44,Below Primary,Persons,192297
18,Assam,Total,45-49,Below Primary,Persons,187542
18,Assam,Total,50-54,Below Primary,Persons,147622
18,Assam,Total,55-59,Below Primary,Persons,112863
18,Assam,Total,60-64,Below Primary,Persons,105768
18,Assam,Total,65-69,Below Primary,Persons,75002
18,Assam,Total,70-74,Below Primary,Persons,55696
18,Assam,Total,75-79,Below Primary,Persons,28502
18,Assam,Total,80+,Below Primary,Persons,31377
18,Assam,Total,Age not stated,Below Primary,Persons,1618
18,Assam,Rural,All ages,Below Primary,Persons,4059010
18,Assam,Rural,0-6,Below Primary,Persons,0
18,Assam,Rural,7,Below Primary,Persons,439576
18,Assam,Rural,8,Below Primary,Persons,515649
18,Assam,Rural,9,Below Primary,Persons,411066
18,Assam,Rural,10,Below Primary,Persons,370756
18,Assam,Rural,11,Below Primary,Persons,185690
18,Assam,Rural,12,Below Primary,Persons,117927
18,Assam,Rural,13,Below Primary,Persons,65161
18,Assam,Rural,14,Below Primary,Persons,50631
18,Assam,Rural,15,Below Primary,Persons,49584
18,Assam,Rural,16,Below Primary,Persons,46545
18,Assam,Rural,17,Below Primary,Persons,38635
18,Assam,Rural,18,Below Primary,Persons,57150
18,Assam,Rural,19,Below Primary,Persons,42957
18,Assam,Rural,20-24,Below Primary,Persons,240684
18,Assam,Rural,25-29,Below Primary,Persons,231121
18,Assam,Rural,30-34,Below Primary,Persons,186611
18,Assam,Rural,35-39,Below Primary,Persons,193768
18,Assam,Rural,40-44,Below Primary,Persons,168716
18,Assam,Rural,45-49,Below Primary,Persons,164016
18,Assam,Rural,50-54,Below Primary,Persons,129009
18,Assam,Rural,55-59,Below Primary,Persons,98283
18,Assam,Rural,60-64,Below Primary,Persons,91740
18,Assam,Rural,65-69,Below Primary,Persons,64621
18,Assam,Rural,70-74,Below Primary,Persons,47654
18,Assam,Rural,75-79,Below Primary,Persons,23775
18,Assam,Rural,80+,Below Primary,Persons,26335
18,Assam,Rural,Age not stated,Below Primary,Persons,1350
18,Assam,Urban,All ages,Below Primary,Persons,491429
18,Assam,Urban,0-6,Below Primary,Persons,0
18,Assam,Urban,7,Below Primary,Persons,60509
18,Assam,Urban,8,Below Primary,Persons,65325
18,Assam,Urban,9,Below Primary,Persons,52220
18,Assam,Urban,10,Below Primary,Persons,40474
18,Assam,Urban,11,Below Primary,Persons,18184
18,Assam,Urban,12,Below Primary,Persons,9116
18,Assam,Urban,13,Below Primary,Persons,4902
18,Assam,Urban,14,Below Primary,Persons,3839
18,Assam,Urban,15,Below Primary,Persons,3834
18,Assam,Urban,16,Below Primary,Persons,3580
18,Assam,Urban,17,Below Primary,Persons,3437
18,Assam,Urban,18,Below Primary,Persons,4771
18,Assam,Urban,19,Below Primary,Persons,3974
18,Assam,Urban,20-24,Below Primary,Persons,23091
18,Assam,Urban,25-29,Below Primary,Persons,24033
18,Assam,Urban,30-34,Below Primary,Persons,21894
18,Assam,Urban,35-39,Below Primary,Persons,25458
18,Assam,Urban,40-44,Below Primary,Persons,23581
18,Assam,Urban,45-49,Below Primary,Persons,23526
18,Assam,Urban,50-54,Below Primary,Persons,18613
18,Assam,Urban,55-59,Below Primary,Persons,14580
18,Assam,Urban,60-64,Below Primary,Persons,14028
18,Assam,Urban,65-69,Below Primary,Persons,10381
18,Assam,Urban,70-74,Below Primary,Persons,8042
18,Assam,Urban,75-79,Below Primary,Persons,4727
18,Assam,Urban,80+,Below Primary,Persons,5042
18,Assam,Urban,Age not stated,Below Primary,Persons,268
19,West Bengal,Total,All ages,Below Primary,Persons,15902612
19,West Bengal,Total,0-6,Below Primary,Persons,0
19,West Bengal,Total,7,Below Primary,Persons,1268139
19,West Bengal,Total,8,Below Primary,Persons,1501690
19,West Bengal,Total,9,Below Primary,Persons,1244825
19,West Bengal,Total,10,Below Primary,Persons,1069944
19,West Bengal,Total,11,Below Primary,Persons,519505
19,West Bengal,Total,12,Below Primary,Persons,343950
19,West Bengal,Total,13,Below Primary,Persons,202201
19,West Bengal,Total,14,Below Primary,Persons,175451
19,West Bengal,Total,15,Below Primary,Persons,178242
19,West Bengal,Total,16,Below Primary,Persons,183900
19,West Bengal,Total,17,Below Primary,Persons,169181
19,West Bengal,Total,18,Below Primary,Persons,260893
19,West Bengal,Total,19,Below Primary,Persons,200865
19,West Bengal,Total,20-24,Below Primary,Persons,1177671
19,West Bengal,Total,25-29,Below Primary,Persons,1160576
19,West Bengal,Total,30-34,Below Primary,Persons,1018219
19,West Bengal,Total,35-39,Below Primary,Persons,1087185
19,West Bengal,Total,40-44,Below Primary,Persons,955335
19,West Bengal,Total,45-49,Below Primary,Persons,844331
19,West Bengal,Total,50-54,Below Primary,Persons,650523
19,West Bengal,Total,55-59,Below Primary,Persons,492390
19,West Bengal,Total,60-64,Below Primary,Persons,414257
19,West Bengal,Total,65-69,Below Primary,Persons,314005
19,West Bengal,Total,70-74,Below Primary,Persons,209848
19,West Bengal,Total,75-79,Below Primary,Persons,117014
19,West Bengal,Total,80+,Below Primary,Persons,132986
19,West Bengal,Total,Age not stated,Below Primary,Persons,9486
19,West Bengal,Rural,All ages,Below Primary,Persons,11970137
19,West Bengal,Rural,0-6,Below Primary,Persons,0
19,West Bengal,Rural,7,Below Primary,Persons,905853
19,West Bengal,Rural,8,Below Primary,Persons,1098668
19,West Bengal,Rural,9,Below Primary,Persons,919666
19,West Bengal,Rural,10,Below Primary,Persons,804620
19,West Bengal,Rural,11,Below Primary,Persons,396280
19,West Bengal,Rural,12,Below Primary,Persons,268377
19,West Bengal,Rural,13,Below Primary,Persons,158225
19,West Bengal,Rural,14,Below Primary,Persons,137240
19,West Bengal,Rural,15,Below Primary,Persons,139817
19,West Bengal,Rural,16,Below Primary,Persons,144623
19,West Bengal,Rural,17,Below Primary,Persons,131509
19,West Bengal,Rural,18,Below Primary,Persons,204761
19,West Bengal,Rural,19,Below Primary,Persons,157632
19,West Bengal,Rural,20-24,Below Primary,Persons,930407
19,West Bengal,Rural,25-29,Below Primary,Persons,907911
19,West Bengal,Rural,30-34,Below Primary,Persons,787788
19,West Bengal,Rural,35-39,Below Primary,Persons,835110
19,West Bengal,Rural,40-44,Below Primary,Persons,727617
19,West Bengal,Rural,45-49,Below Primary,Persons,631912
19,West Bengal,Rural,50-54,Below Primary,Persons,483643
19,West Bengal,Rural,55-59,Below Primary,Persons,362638
19,West Bengal,Rural,60-64,Below Primary,Persons,299690
19,West Bengal,Rural,65-69,Below Primary,Persons,225978
19,West Bengal,Rural,70-74,Below Primary,Persons,143164
19,West Bengal,Rural,75-79,Below Primary,Persons,76794
19,West Bengal,Rural,80+,Below Primary,Persons,84667
19,West Bengal,Rural,Age not stated,Below Primary,Persons,5547
19,West Bengal,Urban,All ages,Below Primary,Persons,3932475
19,West Bengal,Urban,0-6,Below Primary,Persons,0
19,West Bengal,Urban,7,Below Primary,Persons,362286
19,West Bengal,Urban,8,Below Primary,Persons,403022
19,West Bengal,Urban,9,Below Primary,Persons,325159
19,West Bengal,Urban,10,Below Primary,Persons,265324
19,West Bengal,Urban,11,Below Primary,Persons,123225
19,West Bengal,Urban,12,Below Primary,Persons,75573
19,West Bengal,Urban,13,Below Primary,Persons,43976
19,West Bengal,Urban,14,Below Primary,Persons,38211
19,West Bengal,Urban,15,Below Primary,Persons,38425
19,West Bengal,Urban,16,Below Primary,Persons,39277
19,West Bengal,Urban,17,Below Primary,Persons,37672
19,West Bengal,Urban,18,Below Primary,Persons,56132
19,West Bengal,Urban,19,Below Primary,Persons,43233
19,West Bengal,Urban,20-24,Below Primary,Persons,247264
19,West Bengal,Urban,25-29,Below Primary,Persons,252665
19,West Bengal,Urban,30-34,Below Primary,Persons,230431
19,West Bengal,Urban,35-39,Below Primary,Persons,252075
19,West Bengal,Urban,40-44,Below Primary,Persons,227718
19,West Bengal,Urban,45-49,Below Primary,Persons,212419
19,West Bengal,Urban,50-54,Below Primary,Persons,166880
19,West Bengal,Urban,55-59,Below Primary,Persons,129752
19,West Bengal,Urban,60-64,Below Primary,Persons,114567
19,West Bengal,Urban,65-69,Below Primary,Persons,88027
19,West Bengal,Urban,70-74,Below Primary,Persons,66684
19,West Bengal,Urban,75-79,Below Primary,Persons,40220
19,West Bengal,Urban,80+,Below Primary,Persons,48319
19,West Bengal,Urban,Age not stated,Below Primary,Persons,3939
20,Jharkhand,Total,All ages,Below Primary,Persons,4293415
20,Jharkhand,Total,0-6,Below Primary,Persons,0
20,Jharkhand,Total,7,Below Primary,Persons,529522
20,Jharkhand,Total,8,Below Primary,Persons,744786
20,Jharkhand,Total,9,Below Primary,Persons,534465
20,Jharkhand,Total,10,Below Primary,Persons,659811
20,Jharkhand,Total,11,Below Primary,Persons,298858
20,Jharkhand,Total,12,Below Primary,Persons,233796
20,Jharkhand,Total,13,Below Primary,Persons,95418
20,Jharkhand,Total,14,Below Primary,Persons,58631
20,Jharkhand,Total,15,Below Primary,Persons,47449
20,Jharkhand,Total,16,Below Primary,Persons,35948
20,Jharkhand,Total,17,Below Primary,Persons,23332
20,Jharkhand,Total,18,Below Primary,Persons,41442
20,Jharkhand,Total,19,Below Primary,Persons,24888
20,Jharkhand,Total,20-24,Below Primary,Persons,158635
20,Jharkhand,Total,25-29,Below Primary,Persons,154269
20,Jharkhand,Total,30-34,Below Primary,Persons,130199
20,Jharkhand,Total,35-39,Below Primary,Persons,115822
20,Jharkhand,Total,40-44,Below Primary,Persons,93252
20,Jharkhand,Total,45-49,Below Primary,Persons,78546
20,Jharkhand,Total,50-54,Below Primary,Persons,59000
20,Jharkhand,Total,55-59,Below Primary,Persons,46802
20,Jharkhand,Total,60-64,Below Primary,Persons,46104
20,Jharkhand,Total,65-69,Below Primary,Persons,30852
20,Jharkhand,Total,70-74,Below Primary,Persons,19775
20,Jharkhand,Total,75-79,Below Primary,Persons,8745
20,Jharkhand,Total,80+,Below Primary,Persons,10228
20,Jharkhand,Total,Age not stated,Below Primary,Persons,12840
20,Jharkhand,Rural,All ages,Below Primary,Persons,3446217
20,Jharkhand,Rural,0-6,Below Primary,Persons,0
20,Jharkhand,Rural,7,Below Primary,Persons,405859
20,Jharkhand,Rural,8,Below Primary,Persons,594631
20,Jharkhand,Rural,9,Below Primary,Persons,421578
20,Jharkhand,Rural,10,Below Primary,Persons,535070
20,Jharkhand,Rural,11,Below Primary,Persons,239680
20,Jharkhand,Rural,12,Below Primary,Persons,195425
20,Jharkhand,Rural,13,Below Primary,Persons,79548
20,Jharkhand,Rural,14,Below Primary,Persons,49512
20,Jharkhand,Rural,15,Below Primary,Persons,40677
20,Jharkhand,Rural,16,Below Primary,Persons,30357
20,Jharkhand,Rural,17,Below Primary,Persons,19289
20,Jharkhand,Rural,18,Below Primary,Persons,34926
20,Jharkhand,Rural,19,Below Primary,Persons,20855
20,Jharkhand,Rural,20-24,Below Primary,Persons,134253
20,Jharkhand,Rural,25-29,Below Primary,Persons,130223
20,Jharkhand,Rural,30-34,Below Primary,Persons,108559
20,Jharkhand,Rural,35-39,Below Primary,Persons,93959
20,Jharkhand,Rural,40-44,Below Primary,Persons,74274
20,Jharkhand,Rural,45-49,Below Primary,Persons,61187
20,Jharkhand,Rural,50-54,Below Primary,Persons,45382
20,Jharkhand,Rural,55-59,Below Primary,Persons,35620
20,Jharkhand,Rural,60-64,Below Primary,Persons,35779
20,Jharkhand,Rural,65-69,Below Primary,Persons,23925
20,Jharkhand,Rural,70-74,Below Primary,Persons,15131
20,Jharkhand,Rural,75-79,Below Primary,Persons,6422
20,Jharkhand,Rural,80+,Below Primary,Persons,7492
20,Jharkhand,Rural,Age not stated,Below Primary,Persons,6604
20,Jharkhand,Urban,All ages,Below Primary,Persons,847198
20,Jharkhand,Urban,0-6,Below Primary,Persons,0
20,Jharkhand,Urban,7,Below Primary,Persons,123663
20,Jharkhand,Urban,8,Below Primary,Persons,150155
20,Jharkhand,Urban,9,Below Primary,Persons,112887
20,Jharkhand,Urban,10,Below Primary,Persons,124741
20,Jharkhand,Urban,11,Below Primary,Persons,59178
20,Jharkhand,Urban,12,Below Primary,Persons,38371
20,Jharkhand,Urban,13,Below Primary,Persons,15870
20,Jharkhand,Urban,14,Below Primary,Persons,9119
20,Jharkhand,Urban,15,Below Primary,Persons,6772
20,Jharkhand,Urban,16,Below Primary,Persons,5591
20,Jharkhand,Urban,17,Below Primary,Persons,4043
20,Jharkhand,Urban,18,Below Primary,Persons,6516
20,Jharkhand,Urban,19,Below Primary,Persons,4033
20,Jharkhand,Urban,20-24,Below Primary,Persons,24382
20,Jharkhand,Urban,25-29,Below Primary,Persons,24046
20,Jharkhand,Urban,30-34,Below Primary,Persons,21640
20,Jharkhand,Urban,35-39,Below Primary,Persons,21863
20,Jharkhand,Urban,40-44,Below Primary,Persons,18978
20,Jharkhand,Urban,45-49,Below Primary,Persons,17359
20,Jharkhand,Urban,50-54,Below Primary,Persons,13618
20,Jharkhand,Urban,55-59,Below Primary,Persons,11182
20,Jharkhand,Urban,60-64,Below Primary,Persons,10325
20,Jharkhand,Urban,65-69,Below Primary,Persons,6927
20,Jharkhand,Urban,70-74,Below Primary,Persons,4644
20,Jharkhand,Urban,75-79,Below Primary,Persons,2323
20,Jharkhand,Urban,80+,Below Primary,Persons,2736
20,Jharkhand,Urban,Age not stated,Below Primary,Persons,6236
21,Odisha,Total,All ages,Below Primary,Persons,5886571
21,Odisha,Total,0-6,Below Primary,Persons,0
21,Odisha,Total,7,Below Primary,Persons,572793
21,Odisha,Total,8,Below Primary,Persons,710841
21,Odisha,Total,9,Below Primary,Persons,621020
21,Odisha,Total,10,Below Primary,Persons,487132
21,Odisha,Total,11,Below Primary,Persons,191776
21,Odisha,Total,12,Below Primary,Persons,99905
21,Odisha,Total,13,Below Primary,Persons,50072
21,Odisha,Total,14,Below Primary,Persons,39916
21,Odisha,Total,15,Below Primary,Persons,43951
21,Odisha,Total,16,Below Primary,Persons,39962
21,Odisha,Total,17,Below Primary,Persons,34591
21,Odisha,Total,18,Below Primary,Persons,53362
21,Odisha,Total,19,Below Primary,Persons,36536
21,Odisha,Total,20-24,Below Primary,Persons,239913
21,Odisha,Total,25-29,Below Primary,Persons,284815
21,Odisha,Total,30-34,Below Primary,Persons,298322
21,Odisha,Total,35-39,Below Primary,Persons,341842
21,Odisha,Total,40-44,Below Primary,Persons,328066
21,Odisha,Total,45-49,Below Primary,Persons,313258
21,Odisha,Total,50-54,Below Primary,Persons,254386
21,Odisha,Total,55-59,Below Primary,Persons,207815
21,Odisha,Total,60-64,Below Primary,Persons,216772
21,Odisha,Total,65-69,Below Primary,Persons,156147
21,Odisha,Total,70-74,Below Primary,Persons,123110
21,Odisha,Total,75-79,Below Primary,Persons,63461
21,Odisha,Total,80+,Below Primary,Persons,64102
21,Odisha,Total,Age not stated,Below Primary,Persons,12705
21,Odisha,Rural,All ages,Below Primary,Persons,5154817
21,Odisha,Rural,0-6,Below Primary,Persons,0
21,Odisha,Rural,7,Below Primary,Persons,478103
21,Odisha,Rural,8,Below Primary,Persons,604672
21,Odisha,Rural,9,Below Primary,Persons,532015
21,Odisha,Rural,10,Below Primary,Persons,419815
21,Odisha,Rural,11,Below Primary,Persons,166783
21,Odisha,Rural,12,Below Primary,Persons,88108
21,Odisha,Rural,13,Below Primary,Persons,44434
21,Odisha,Rural,14,Below Primary,Persons,35368
21,Odisha,Rural,15,Below Primary,Persons,39177
21,Odisha,Rural,16,Below Primary,Persons,35607
21,Odisha,Rural,17,Below Primary,Persons,30465
21,Odisha,Rural,18,Below Primary,Persons,47252
21,Odisha,Rural,19,Below Primary,Persons,32162
21,Odisha,Rural,20-24,Below Primary,Persons,213319
21,Odisha,Rural,25-29,Below Primary,Persons,254597
21,Odisha,Rural,30-34,Below Primary,Persons,267787
21,Odisha,Rural,35-39,Below Primary,Persons,306730
21,Odisha,Rural,40-44,Below Primary,Persons,294233
21,Odisha,Rural,45-49,Below Primary,Persons,280440
21,Odisha,Rural,50-54,Below Primary,Persons,227630
21,Odisha,Rural,55-59,Below Primary,Persons,186559
21,Odisha,Rural,60-64,Below Primary,Persons,195402
21,Odisha,Rural,65-69,Below Primary,Persons,140980
21,Odisha,Rural,70-74,Below Primary,Persons,110151
21,Odisha,Rural,75-79,Below Primary,Persons,56254
21,Odisha,Rural,80+,Below Primary,Persons,55913
21,Odisha,Rural,Age not stated,Below Primary,Persons,10861
21,Odisha,Urban,All ages,Below Primary,Persons,731754
21,Odisha,Urban,0-6,Below Primary,Persons,0
21,Odisha,Urban,7,Below Primary,Persons,94690
21,Odisha,Urban,8,Below Primary,Persons,106169
21,Odisha,Urban,9,Below Primary,Persons,89005
21,Odisha,Urban,10,Below Primary,Persons,67317
21,Odisha,Urban,11,Below Primary,Persons,24993
